time;msg_out;bytes_out
1575984584.381101;874;6292800
1575984585.383680;937;6746400
1575984586.391918;1051;7567200
1575984587.393850;804;5788800
1575984588.394218;1178;8481600
1575984589.394957;856;6163200
1575984590.395329;1056;7603200
1575984591.399509;890;6408000
1575984592.401568;1030;7416000
1575984593.401560;1039;7480800
1575984594.402025;1032;7430400
1575984595.405015;1097;7898400
1575984596.407805;885;6372000
1575984597.409849;705;5076000
1575984598.410950;735;5292000
1575984599.411624;625;4500000
1575984600.412587;430;3096000
1575984601.412526;1025;7380000
1575984602.413351;913;6573600
1575984603.414450;910;6552000
1575984604.416558;864;6220800
1575984605.417527;718;5169600
1575984606.418173;900;6480000
1575984607.424200;925;6660000
1575984608.424026;916;6595200
1575984609.425189;937;6746400
1575984610.514864;599;4312800
1575984611.517489;796;5731200
1575984612.523431;728;5241600
1575984613.528414;874;6292800
1575984614.573290;429;3088800
1575984615.582601;928;6681600
1575984616.583779;649;4672800
1575984617.586832;849;6112800
1575984618.587831;698;5025600
1575984619.596816;507;3650400
1575984620.607115;619;4456800
1575984621.608472;574;4132800
1575984622.616177;531;3823200
1575984623.618123;440;3168000
1575984624.627405;384;2764800
1575984625.629469;472;3398400
1575984626.635540;527;3794400
1575984627.639614;540;3888000
1575984628.646736;652;4694400
1575984629.653748;740;5328000
1575984630.659016;678;4881600
1575984631.659004;695;5004000
1575984632.663142;631;4543200
1575984633.679124;682;4910400
1575984634.682342;568;4089600
1575984635.682356;520;3744000
1575984636.685583;548;3945600
1575984637.697577;469;3376800
1575984638.701755;533;3837600
1575984639.705778;465;3348000
1575984640.716926;382;2750400
1575984641.722125;482;3470400
1575984642.723151;477;3434400
1575984643.743594;469;3376800
1575984644.743641;561;4039200
1575984645.744332;668;4809600
1575984646.753643;691;4975200
1575984647.765778;787;5666400
1575984648.771573;698;5025600
1575984649.771716;701;5047200
1575984650.777023;511;3679200
1575984651.789364;491;3535200
1575984652.790886;297;2138400
1575984653.793988;364;2620800
1575984654.798191;286;2059200
1575984655.801258;367;2642400
1575984656.814591;370;2664000
1575984657.895222;228;1641600
1575984658.902587;22;158400
1575984659.903699;541;3895200
1575984660.908767;88;633600
1575984661.926328;708;5097600
1575984662.926375;214;1540800
1575984663.976191;843;6069600
1575984664.978161;536;3859200
1575984665.983098;635;4572000
1575984666.988141;681;4903200
1575984668.064675;422;3038400
1575984669.065957;497;3578400
1575984670.072964;423;3045600
1575984671.076490;530;3816000
1575984672.090193;404;2908800
1575984673.106452;669;4816800
1575984674.167346;607;4370400
1575984675.168040;723;5205600
1575984676.168740;503;3621600
1575984677.244398;263;1893600
1575984678.271960;2;14400
1575984679.277843;832;5990400
1575984680.319567;469;3376800
1575984681.336103;470;3384000
1575984682.364554;367;2642400
1575984683.364988;681;4903200
1575984684.365887;577;4154400
1575984685.369597;764;5500800
1575984686.369684;867;6242400
1575984687.370690;818;5889600
1575984688.418813;705;5076000
1575984689.419360;711;5119200
1575984690.419375;757;5450400
1575984691.424048;828;5961600
1575984692.436310;664;4780800
1575984693.437176;531;3823200
1575984694.446048;359;2584800
1575984695.447682;551;3967200
1575984696.449984;738;5313600
1575984697.453802;814;5860800
1575984698.464768;799;5752800
1575984699.467514;725;5220000
1575984700.495885;644;4636800
1575984701.504302;774;5572800
1575984702.515268;631;4543200
1575984703.516240;498;3585600
1575984704.529118;441;3175200
1575984705.533928;437;3146400
1575984706.542894;251;1807200
1575984707.554974;444;3196800
1575984708.561731;427;3074400
1575984709.579993;493;3549600
1575984710.582642;496;3571200
1575984711.653387;405;2916000
1575984712.660605;317;2282400
1575984713.666700;379;2728800
1575984714.676620;407;2930400
1575984715.678436;460;3312000
1575984716.688293;558;4017600
1575984717.694359;596;4291200
1575984718.706171;577;4154400
1575984719.757333;443;3189600
1575984720.758351;378;2721600
1575984721.763661;314;2260800
1575984722.771674;130;936000
1575984723.772930;265;1908000
1575984724.774529;305;2196000
1575984725.805824;169;1216800
1575984726.808575;276;1987200
1575984727.824275;51;367200
1575984728.831601;618;4449600
1575984729.839386;436;3139200
1575984730.841122;414;2980800
1575984731.841936;319;2296800
1575984732.939972;159;1144800
1575984733.949584;0;0
1575984734.959730;483;3477600
1575984735.961652;213;1533600
1575984736.965779;151;1087200
1575984737.967726;195;1404000
1575984738.971630;192;1382400
1575984739.973651;314;2260800
1575984740.977724;283;2037600
1575984741.980663;355;2556000
1575984742.981459;440;3168000
1575984743.985005;385;2772000
1575984744.997807;475;3420000
1575984746.006499;374;2692800
1575984747.009180;330;2376000
1575984748.010136;363;2613600
1575984749.020919;256;1843200
1575984750.021949;183;1317600
1575984751.032876;157;1130400
1575984752.036076;247;1778400
1575984753.038997;266;1915200
1575984754.045655;250;1800000
1575984755.045823;301;2167200
1575984756.046834;296;2131200
1575984757.053015;353;2541600
1575984758.061734;366;2635200
1575984759.065720;285;2052000
1575984760.069616;387;2786400
1575984761.074576;391;2815200
1575984762.075547;364;2620800
1575984763.079658;331;2383200
1575984764.124474;174;1252800
1575984765.141415;293;2109600
1575984766.150147;406;2923200
1575984767.154404;367;2642400
1575984768.180245;391;2815200
1575984769.181975;362;2606400
1575984770.193996;358;2577600
1575984771.201483;294;2116800
1575984772.203976;419;3016800
1575984773.213096;381;2743200
1575984774.245991;355;2556000
1575984775.253827;352;2534400
1575984776.254814;384;2764800
1575984777.255048;448;3225600
1575984778.255725;473;3405600
1575984779.257668;289;2080800
1575984780.264538;199;1432800
1575984781.279882;213;1533600
1575984782.280460;330;2376000
1575984783.280550;442;3182400
1575984784.288619;474;3412800
1575984785.339449;554;3988800
1575984786.343463;572;4118400
1575984787.343427;621;4471200
1575984788.357624;609;4384800
1575984789.362192;701;5047200
1575984790.365469;683;4917600
1575984791.365392;673;4845600
1575984792.366994;536;3859200
1575984793.375065;619;4456800
1575984794.379271;572;4118400
1575984795.387188;627;4514400
1575984796.397053;642;4622400
1575984797.398144;699;5032800
1575984798.403029;685;4932000
1575984799.413841;732;5270400
1575984800.414818;724;5212800
1575984801.418595;800;5760000
1575984802.422762;775;5580000
1575984803.423788;874;6292800
1575984804.423830;768;5529600
1575984805.425708;756;5443200
1575984806.431617;825;5940000
1575984807.433834;670;4824000
1575984808.441780;826;5947200
1575984809.448829;907;6530400
1575984810.450607;893;6429600
1575984811.451595;811;5839200
1575984812.460650;864;6220800
1575984813.466558;881;6343200
1575984814.468624;819;5896800
1575984815.470461;800;5760000
1575984816.470654;659;4744800
1575984817.471315;654;4708800
1575984818.474348;679;4888800
1575984819.482340;700;5040000
1575984820.484387;749;5392800
1575984821.486195;807;5810400
1575984822.578320;754;5428800
1575984823.579255;792;5702400
1575984824.598435;886;6379200
1575984825.612221;931;6703200
1575984826.623245;911;6559200
1575984827.627214;960;6912000
1575984828.637399;1015;7308000
1575984829.638116;1039;7480800
1575984830.691141;1012;7286400
1575984831.696304;1024;7372800
1575984832.696305;1016;7315200
1575984833.702423;1033;7437600
1575984834.704280;962;6926400
1575984835.705873;337;2426400
1575984836.707305;321;2311200
1575984837.716906;204;1468800
1575984838.719070;475;3420000
1575984839.719928;512;3686400
1575984840.722827;588;4233600
1575984841.730403;642;4622400
1575984842.730806;671;4831200
1575984843.749975;643;4629600
1575984844.749938;490;3528000
1575984845.750874;461;3319200
1575984846.752723;482;3470400
1575984847.753729;563;4053600
1575984848.761792;554;3988800
1575984849.765334;674;4852800
1575984850.765204;704;5068800
1575984851.766937;575;4140000
1575984852.775885;636;4579200
1575984853.776718;654;4708800
1575984854.777481;618;4449600
1575984855.777620;533;3837600
1575984856.790903;462;3326400
1575984857.799673;410;2952000
1575984858.800637;474;3412800
1575984859.805857;380;2736000
1575984860.807631;552;3974400
1575984861.811696;498;3585600
1575984862.813617;580;4176000
1575984863.815576;585;4212000
1575984864.817827;578;4161600
1575984865.820625;591;4255200
1575984866.825819;551;3967200
1575984867.833538;403;2901600
1575984868.833584;316;2275200
1575984869.834671;299;2152800
1575984870.844544;321;2311200
1575984871.854863;360;2592000
1575984872.859802;509;3664800
1575984873.862828;555;3996000
1575984874.867559;589;4240800
1575984875.871826;595;4284000
1575984876.876618;610;4392000
1575984877.885617;567;4082400
1575984878.885715;518;3729600
1575984879.890557;550;3960000
1575984880.900576;542;3902400
1575984881.922488;365;2628000
1575984882.929562;572;4118400
1575984883.931504;489;3520800
1575984884.943615;531;3823200
1575984885.953522;603;4341600
1575984886.957506;568;4089600
1575984887.957631;587;4226400
1575984888.962926;599;4312800
1575984889.964202;623;4485600
1575984890.969594;523;3765600
1575984892.005497;635;4572000
1575984893.006871;595;4284000
1575984894.008472;688;4953600
1575984895.016609;661;4759200
1575984896.018597;670;4824000
1575984897.026620;671;4831200
1575984898.030437;669;4816800
1575984899.031658;673;4845600
1575984900.033632;675;4860000
1575984901.034798;558;4017600
1575984902.037482;658;4737600
1575984903.037601;584;4204800
1575984904.043587;695;5004000
1575984905.045862;693;4989600
1575984906.052614;719;5176800
1575984907.054683;633;4557600
1575984908.056623;719;5176800
1575984909.057483;695;5004000
1575984910.068394;570;4104000
1575984911.088726;539;3880800
1575984912.090552;533;3837600
1575984913.098448;375;2700000
1575984914.101507;449;3232800
1575984915.108693;531;3823200
1575984916.111689;549;3952800
1575984917.115643;619;4456800
1575984918.116770;665;4788000
1575984919.118597;688;4953600
1575984920.123456;669;4816800
1575984921.124671;573;4125600
1575984922.127583;671;4831200
1575984923.151014;613;4413600
1575984924.153846;573;4125600
1575984925.178600;468;3369600
1575984926.190651;349;2512800
1575984927.198303;439;3160800
1575984928.218619;457;3290400
1575984929.219777;491;3535200
1575984930.223808;569;4096800
1575984931.224752;464;3340800
1575984932.227844;477;3434400
1575984933.229768;453;3261600
1575984934.229955;337;2426400
1575984935.239944;482;3470400
1575984936.248008;465;3348000
1575984937.248821;533;3837600
1575984938.248933;556;4003200
1575984939.250396;596;4291200
1575984940.253624;488;3513600
1575984941.266765;653;4701600
1575984942.267526;660;4752000
1575984943.277549;422;3038400
1575984944.290502;325;2340000
1575984945.297655;449;3232800
1575984946.300755;483;3477600
1575984947.300650;514;3700800
1575984948.302548;535;3852000
1575984949.305604;621;4471200
1575984950.327684;643;4629600
1575984951.330924;673;4845600
1575984952.332773;667;4802400
1575984953.338711;674;4852800
1575984954.396787;579;4168800
1575984955.396983;479;3448800
1575984956.402925;561;4039200
1575984957.410885;616;4435200
1575984958.412662;556;4003200
1575984959.425105;626;4507200
1575984960.432116;594;4276800
1575984961.433902;583;4197600
1575984962.434929;509;3664800
1575984963.445775;486;3499200
1575984964.448919;508;3657600
1575984965.461848;455;3276000
1575984966.467066;622;4478400
1575984967.469954;643;4629600
1575984968.474015;657;4730400
1575984969.483145;657;4730400
1575984970.486186;626;4507200
1575984971.488051;565;4068000
1575984972.489088;474;3412800
1575984973.497082;400;2880000
1575984974.508965;452;3254400
1575984975.516444;341;2455200
1575984976.521216;566;4075200
1575984977.532033;579;4168800
1575984978.538238;593;4269600
1575984979.540100;496;3571200
1575984980.544432;545;3924000
1575984981.548581;568;4089600
1575984982.555449;568;4089600
1575984983.560216;595;4284000
1575984984.562599;624;4492800
1575984985.603679;550;3960000
1575984986.615449;459;3304800
1575984987.617336;469;3376800
1575984988.626426;522;3758400
1575984989.636282;353;2541600
1575984990.636478;660;4752000
1575984991.638359;673;4845600
1575984992.646706;664;4780800
1575984993.648534;681;4903200
1575984994.663818;613;4413600
1575984995.665845;596;4291200
1575984996.668550;619;4456800
1575984997.670306;583;4197600
1575984998.671480;521;3751200
1575984999.676771;402;2894400
1575985000.690792;305;2196000
1575985001.706854;323;2325600
1575985002.715967;305;2196000
1575985003.715857;395;2844000
1575985004.716748;430;3096000
1575985005.716927;474;3412800
1575985006.721980;394;2836800
1575985007.726889;408;2937600
1575985008.729842;250;1800000
1575985009.739999;182;1310400
1575985010.745029;369;2656800
1575985011.747176;484;3484800
1575985012.750292;553;3981600
1575985013.764038;451;3247200
1575985014.772244;544;3916800
1575985015.775262;554;3988800
1575985016.786430;450;3240000
1575985017.788150;361;2599200
1575985018.791274;395;2844000
1575985019.794247;439;3160800
1575985020.795405;426;3067200
1575985021.802516;362;2606400
1575985022.814351;537;3866400
1575985023.818771;604;4348800
1575985024.818960;499;3592800
1575985025.819399;535;3852000
1575985026.820377;620;4464000
1575985027.835612;605;4356000
1575985028.841583;560;4032000
1575985029.842551;521;3751200
1575985030.842581;405;2916000
1575985031.848611;402;2894400
1575985032.848670;490;3528000
1575985033.853818;444;3196800
1575985034.857613;488;3513600
1575985035.861922;500;3600000
1575985036.863752;381;2743200
1575985037.870133;454;3268800
1575985038.886025;485;3492000
1575985039.886618;463;3333600
1575985040.888279;429;3088800
1575985041.892950;446;3211200
1575985042.909322;306;2203200
1575985043.914996;308;2217600
1575985044.923115;332;2390400
1575985045.926021;328;2361600
1575985046.936525;325;2340000
1575985047.938743;369;2656800
1575985048.942830;327;2354400
1575985050.027833;180;1296000
1575985051.063223;460;3312000
1575985052.065393;0;0
1575985053.077398;2;14400
1575985054.083815;2;14400
1575985055.147429;492;3542400
1575985056.151213;126;907200
1575985057.152397;171;1231200
1575985058.156357;199;1432800
1575985059.160517;243;1749600
1575985060.164454;297;2138400
1575985061.166414;351;2527200
1575985062.180609;381;2743200
1575985063.181561;408;2937600
1575985064.187500;369;2656800
1575985065.195980;279;2008800
1575985066.245512;172;1238400
1575985067.252705;216;1555200
1575985068.257729;419;3016800
1575985069.258906;440;3168000
1575985070.263856;448;3225600
1575985071.264882;434;3124800
1575985072.264988;439;3160800
1575985073.269005;419;3016800
1575985074.279097;442;3182400
1575985075.286048;429;3088800
1575985076.286058;429;3088800
1575985077.356345;347;2498400
1575985078.361237;429;3088800
1575985079.364284;436;3139200
1575985080.378668;436;3139200
1575985081.379205;452;3254400
1575985082.384393;418;3009600
1575985083.390912;435;3132000
1575985084.391927;443;3189600
1575985085.422560;432;3110400
1575985086.422968;385;2772000
1575985087.425002;430;3096000
1575985088.428489;297;2138400
1575985089.429664;445;3204000
1575985090.433211;433;3117600
1575985091.441830;422;3038400
1575985092.443218;437;3146400
1575985093.457138;444;3196800
1575985094.468298;442;3182400
1575985095.469294;443;3189600
1575985096.471908;420;3024000
1575985097.473422;430;3096000
1575985098.527217;336;2419200
1575985099.527965;371;2671200
1575985100.540820;399;2872800
1575985101.572373;272;1958400
1575985102.586683;441;3175200
1575985103.601313;376;2707200
1575985104.607304;392;2822400
1575985105.646320;329;2368800
1575985106.649853;279;2008800
1575985107.663670;297;2138400
1575985108.669852;301;2167200
1575985109.708506;28;201600
1575985110.714004;404;2908800
1575985111.715631;362;2606400
1575985112.723597;462;3326400
1575985113.735678;522;3758400
1575985114.741656;596;4291200
1575985115.758812;546;3931200
1575985116.760709;667;4802400
1575985117.761013;630;4536000
1575985118.764883;645;4644000
1575985119.764913;612;4406400
1575985120.768907;617;4442400
1575985121.769130;574;4132800
1575985122.778627;466;3355200
1575985123.783876;508;3657600
1575985124.852345;205;1476000
1575985125.854224;571;4111200
1575985126.882341;169;1216800
1575985127.893568;434;3124800
1575985128.902623;396;2851200
1575985129.904533;448;3225600
1575985130.918597;431;3103200
1575985131.934709;402;2894400
1575985132.936615;419;3016800
1575985133.937720;416;2995200
1575985134.940225;392;2822400
1575985135.946210;400;2880000
1575985136.953891;390;2808000
1575985138.023047;347;2498400
1575985139.025808;398;2865600
1575985140.038050;379;2728800
1575985141.046533;384;2764800
1575985142.047096;408;2937600
1575985143.047176;410;2952000
1575985144.052084;398;2865600
1575985145.052211;414;2980800
1575985146.099458;408;2937600
1575985147.100279;440;3168000
1575985148.108523;453;3261600
1575985149.109422;319;2296800
1575985150.109347;438;3153600
1575985151.114698;369;2656800
1575985152.116902;0;0
1575985153.118457;698;5025600
1575985154.121579;442;3182400
1575985155.131840;560;4032000
1575985156.132577;602;4334400
1575985157.142492;603;4341600
1575985158.150714;641;4615200
1575985159.152773;436;3139200
1575985160.251918;414;2980800
1575985161.304505;58;417600
1575985162.304906;863;6213600
1575985163.305058;496;3571200
1575985164.351414;341;2455200
1575985165.423778;512;3686400
1575985166.426107;526;3787200
1575985167.433359;614;4420800
1575985168.435486;573;4125600
1575985169.443423;535;3852000
1575985170.455716;642;4622400
1575985171.458348;610;4392000
1575985172.469960;522;3758400
1575985173.470472;566;4075200
1575985174.474832;594;4276800
1575985175.478977;574;4132800
1575985176.482657;513;3693600
1575985177.490016;448;3225600
1575985178.491233;562;4046400
1575985179.492785;513;3693600
1575985180.529189;542;3902400
1575985181.537999;502;3614400
1575985182.539957;545;3924000
1575985183.542936;554;3988800
1575985184.547008;507;3650400
1575985185.562305;569;4096800
1575985186.563995;583;4197600
1575985187.570529;502;3614400
1575985188.574353;648;4665600
1575985189.580710;601;4327200
1575985190.583181;667;4802400
1575985191.585302;646;4651200
1575985192.592465;657;4730400
1575985193.595968;599;4312800
1575985194.596457;652;4694400
1575985195.596509;552;3974400
1575985196.609466;609;4384800
1575985197.664906;455;3276000
1575985198.668108;718;5169600
1575985199.670406;603;4341600
1575985200.686257;604;4348800
1575985201.691307;608;4377600
1575985202.691757;507;3650400
1575985203.692837;510;3672000
1575985204.694318;572;4118400
1575985205.696360;584;4204800
1575985206.699956;521;3751200
1575985207.707021;626;4507200
1575985208.707251;481;3463200
1575985209.713730;634;4564800
1575985210.716902;675;4860000
1575985211.718015;663;4773600
1575985212.718323;601;4327200
1575985213.723098;548;3945600
1575985214.724111;601;4327200
1575985215.728597;585;4212000
1575985216.730740;456;3283200
1575985217.738667;427;3074400
1575985218.738870;516;3715200
1575985219.750934;482;3470400
1575985220.751688;427;3074400
1575985221.756896;438;3153600
1575985222.758018;426;3067200
1575985223.759812;437;3146400
1575985224.759892;420;3024000
1575985225.764395;367;2642400
1575985226.775380;424;3052800
1575985227.778172;451;3247200
1575985228.787721;270;1944000
1575985229.792490;463;3333600
1575985230.800425;474;3412800
1575985231.803309;446;3211200
1575985232.807296;348;2505600
1575985233.904114;327;2354400
1575985234.905510;416;2995200
1575985235.905817;330;2376000
1575985236.908532;332;2390400
1575985237.922591;137;986400
1575985238.952582;565;4068000
1575985239.956554;511;3679200
1575985240.959419;640;4608000
1575985241.960525;663;4773600
1575985242.964393;665;4788000
1575985243.964664;662;4766400
1575985244.974047;631;4543200
1575985245.985795;633;4557600
1575985246.987509;695;5004000
1575985247.989777;669;4816800
1575985248.991121;643;4629600
1575985249.992908;431;3103200
1575985250.993975;594;4276800
1575985252.000312;646;4651200
1575985253.006178;678;4881600
1575985254.015181;655;4716000
1575985255.026061;683;4917600
1575985256.027084;661;4759200
1575985257.029897;665;4788000
1575985258.032361;686;4939200
1575985259.032530;662;4766400
1575985260.034423;660;4752000
1575985261.039598;659;4744800
1575985262.041513;656;4723200
1575985263.041837;664;4780800
1575985264.042735;663;4773600
1575985265.047759;658;4737600
1575985266.091125;642;4622400
1575985267.091749;538;3873600
1575985268.098159;620;4464000
1575985269.111967;558;4017600
1575985270.113020;607;4370400
1575985271.118367;618;4449600
1575985272.118490;555;3996000
1575985273.120255;531;3823200
1575985274.131316;602;4334400
1575985275.131544;570;4104000
1575985276.133401;588;4233600
1575985277.137350;584;4204800
1575985278.174946;503;3621600
1575985279.175524;457;3290400
1575985280.181105;540;3888000
1575985281.262802;477;3434400
1575985282.275288;469;3376800
1575985283.277178;336;2419200
1575985284.277254;433;3117600
1575985285.280382;422;3038400
1575985286.285017;488;3513600
1575985287.286237;520;3744000
1575985288.296308;537;3866400
1575985289.296429;508;3657600
1575985290.297176;515;3708000
1575985291.301298;437;3146400
1575985292.301281;608;4377600
1575985293.334011;502;3614400
1575985294.334466;673;4845600
1575985295.341138;597;4298400
1575985296.405633;480;3456000
1575985297.415204;559;4024800
1575985298.418160;559;4024800
1575985299.485492;419;3016800
1575985300.493467;451;3247200
1575985301.525168;190;1368000
1575985302.527554;0;0
1575985303.534452;679;4888800
1575985304.545351;664;4780800
1575985305.547398;707;5090400
1575985306.547435;635;4572000
1575985307.585889;551;3967200
1575985308.586400;371;2671200
1575985309.621874;112;806400
1575985310.625345;614;4420800
1575985311.625742;515;3708000
1575985312.626700;418;3009600
1575985313.632962;337;2426400
1575985314.707151;287;2066400
1575985315.756005;495;3564000
1575985316.839234;242;1742400
1575985317.918810;188;1353600
1575985318.959577;319;2296800
1575985319.960273;302;2174400
1575985320.960436;341;2455200
1575985321.960892;377;2714400
1575985323.014149;257;1850400
1575985324.061646;129;928800
1575985325.064001;0;0
1575985326.078626;650;4680000
1575985327.081644;554;3988800
1575985328.082874;633;4557600
1575985329.082829;603;4341600
1575985330.084539;545;3924000
1575985331.137272;189;1360800
1575985332.137911;593;4269600
1575985333.140301;415;2988000
1575985334.212442;126;907200
1575985335.218491;449;3232800
1575985336.227827;250;1800000
1575985337.307276;291;2095200
1575985338.308390;328;2361600
1575985339.313565;252;1814400
1575985340.382252;199;1432800
1575985341.384686;0;0
1575985342.386381;2;14400
1575985343.389645;2;14400
1575985344.401813;511;3679200
1575985345.411601;73;525600
1575985346.412410;315;2268000
1575985347.429823;406;2923200
1575985348.439783;460;3312000
1575985349.456905;535;3852000
1575985350.456920;548;3945600
1575985351.460686;438;3153600
1575985352.470923;144;1036800
1575985353.474042;309;2224800
1575985354.474019;212;1526400
1575985355.486394;231;1663200
1575985356.546017;180;1296000
1575985357.546083;196;1411200
1575985358.549241;188;1353600
1575985359.552345;181;1303200
1575985360.556566;153;1101600
1575985361.562443;180;1296000
1575985362.567522;244;1756800
1575985363.567572;285;2052000
1575985364.573910;290;2088000
1575985365.576563;290;2088000
1575985366.578910;243;1749600
1575985367.583811;236;1699200
1575985368.591940;186;1339200
1575985369.592088;244;1756800
1575985370.593106;276;1987200
1575985371.594045;195;1404000
1575985372.603135;282;2030400
1575985373.604136;253;1821600
1575985374.606332;227;1634400
1575985375.609255;217;1562400
1575985376.609291;257;1850400
1575985377.609404;277;1994400
1575985378.613534;289;2080800
1575985379.618649;288;2073600
1575985380.625610;284;2044800
1575985381.631636;205;1476000
1575985382.631915;227;1634400
1575985383.636028;233;1677600
1575985384.638767;259;1864800
1575985385.638979;278;2001600
1575985386.640999;304;2188800
1575985387.648280;300;2160000
1575985388.651155;256;1843200
1575985389.659514;241;1735200
1575985390.670194;269;1936800
1575985391.739551;120;864000
1575985392.741595;0;0
1575985393.743729;0;0
1575985394.745957;0;0
1575985395.749788;143;1029600
1575985396.761131;273;1965600
1575985397.787840;126;907200
1575985398.789984;0;0
1575985399.836233;195;1404000
1575985400.933350;4;28800
1575985402.027320;4;28800
1575985403.081455;4;28800
1575985404.148525;4;28800
1575985405.207284;4;28800
1575985406.271255;4;28800
1575985407.307681;3;21600
1575985408.329824;150;1080000
1575985409.331999;0;0
1575985410.334089;0;0
1575985411.336266;0;0
1575985412.391694;4;28800
1575985413.419748;428;3081600
1575985414.425886;64;460800
1575985415.438895;116;835200
1575985416.449953;198;1425600
1575985417.545757;172;1238400
1575985418.547877;0;0
1575985419.553705;23;165600
1575985420.569316;284;2044800
1575985421.591091;407;2930400
1575985422.638295;21;151200
1575985423.640445;0;0
1575985424.728601;331;2383200
1575985425.730743;0;0
1575985426.769693;1;7200
1575985427.773289;578;4161600
1575985428.778291;331;2383200
1575985429.784428;407;2930400
1575985430.817421;242;1742400
1575985431.823697;241;1735200
1575985432.829229;288;2073600
1575985433.830932;518;3729600
1575985434.843181;425;3060000
1575985435.844057;377;2714400
1575985436.855205;276;1987200
1575985437.938304;216;1555200
1575985438.942546;461;3319200
1575985439.942618;130;936000
1575985440.945333;299;2152800
1575985441.964592;442;3182400
1575985442.973616;127;914400
1575985443.991030;219;1576800
1575985445.025364;341;2455200
1575985446.029646;45;324000
1575985447.045915;251;1807200
1575985448.052360;352;2534400
1575985449.137438;4;28800
1575985450.141988;702;5054400
1575985451.142759;486;3499200
1575985452.154174;187;1346400
1575985453.166279;239;1720800
1575985454.168137;194;1396800
1575985455.172223;307;2210400
1575985456.178732;327;2354400
1575985457.183900;428;3081600
1575985458.188824;489;3520800
1575985459.195874;510;3672000
1575985460.203022;428;3081600
1575985461.202985;572;4118400
1575985462.206053;617;4442400
1575985463.215255;637;4586400
1575985464.222389;468;3369600
1575985465.226337;432;3110400
1575985466.259934;256;1843200
1575985467.262052;0;0
1575985468.263882;244;1756800
1575985469.291038;159;1144800
1575985470.323187;62;446400
1575985471.348922;3;21600
1575985472.351079;0;0
1575985473.362449;200;1440000
1575985474.383939;443;3189600
1575985475.386756;394;2836800
1575985476.391894;388;2793600
1575985477.397010;448;3225600
1575985478.396898;448;3225600
1575985479.398738;420;3024000
1575985480.407902;487;3506400
1575985481.413920;480;3456000
1575985482.424042;264;1900800
1575985483.425180;405;2916000
1575985484.427272;437;3146400
1575985485.427434;407;2930400
1575985486.428240;379;2728800
1575985487.428316;392;2822400
1575985488.434507;392;2822400
1575985489.476536;108;777600
1575985490.492609;403;2901600
1575985491.509494;161;1159200
1575985492.536037;155;1116000
1575985493.537313;289;2080800
1575985494.542835;188;1353600
1575985495.574072;258;1857600
1575985496.581039;281;2023200
1575985497.588280;364;2620800
1575985498.607060;327;2354400
1575985499.614855;388;2793600
1575985500.616425;378;2721600
1575985501.617451;274;1972800
1575985502.617471;322;2318400
1575985503.617474;218;1569600
1575985504.618535;407;2930400
1575985505.659501;333;2397600
1575985506.664755;434;3124800
1575985507.672458;401;2887200
1575985508.747054;446;3211200
1575985509.755878;445;3204000
1575985510.759956;483;3477600
1575985511.767175;454;3268800
1575985512.768223;337;2426400
1575985513.769091;256;1843200
1575985514.777372;250;1800000
1575985515.779338;324;2332800
1575985516.789411;315;2268000
1575985517.789664;343;2469600
1575985518.790539;337;2426400
1575985519.793276;604;4348800
1575985520.795697;477;3434400
1575985521.806823;344;2476800
1575985522.865421;175;1260000
1575985523.882095;181;1303200
1575985524.884017;571;4111200
1575985525.887021;585;4212000
1575985526.887832;493;3549600
1575985527.894604;599;4312800
1575985528.894326;625;4500000
1575985529.900816;624;4492800
1575985530.905094;415;2988000
1575985531.987486;330;2376000
1575985532.989641;0;0
1575985534.003920;1;7200
1575985535.008689;725;5220000
1575985536.008892;597;4298400
1575985537.009702;649;4672800
1575985538.015977;634;4564800
1575985539.020448;635;4572000
1575985540.020975;685;4932000
1575985541.023120;652;4694400
1575985542.024069;671;4831200
1575985543.027325;665;4788000
1575985544.028326;661;4759200
1575985545.028399;693;4989600
1575985546.028681;574;4132800
1575985547.036593;678;4881600
1575985548.040622;685;4932000
1575985549.042420;648;4665600
1575985550.042778;569;4096800
1575985551.052179;604;4348800
1575985552.061661;371;2671200
1575985553.069095;482;3470400
1575985554.070065;622;4478400
1575985555.071223;620;4464000
1575985556.163515;432;3110400
1575985557.164254;282;2030400
1575985558.178462;489;3520800
1575985559.181405;584;4204800
1575985560.182774;392;2822400
1575985561.183487;473;3405600
1575985562.183464;430;3096000
1575985563.185374;442;3182400
1575985564.200294;356;2563200
1575985565.252037;34;244800
1575985566.253571;542;3902400
1575985567.261601;418;3009600
1575985568.325545;487;3506400
1575985569.327882;590;4248000
1575985570.333020;608;4377600
1575985571.345083;620;4464000
1575985572.349033;553;3981600
1575985573.353957;583;4197600
1575985574.364651;626;4507200
1575985575.366071;656;4723200
1575985576.371284;716;5155200
1575985577.372173;707;5090400
1575985578.372331;614;4420800
1575985579.378414;701;5047200
1575985580.382534;731;5263200
1575985581.386612;734;5284800
1575985582.389977;730;5256000
1575985583.393884;723;5205600
1575985584.401903;724;5212800
1575985585.463249;646;4651200
1575985586.464925;723;5205600
1575985587.467938;717;5162400
1575985588.514323;566;4075200
1575985589.524066;726;5227200
1575985590.532145;660;4752000
1575985591.533176;564;4060800
1575985592.538354;624;4492800
1575985593.542507;634;4564800
1575985594.545310;638;4593600
1575985595.545457;622;4478400
1575985596.553811;646;4651200
